;label;mid;display_name;source;filename;filepath
97503;347;/m/01j4z9;Chainsaw;wav_samples_youtube/unbal;lGS-wJI23o8;..\data\wav_samples_youtube\unbal\wav\vidlGS-wJI23o8.wav
97504;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/unbal;LgS4kbZ4JRc;..\data\wav_samples_youtube\unbal\wav\vidLgS4kbZ4JRc.wav
97515;325;/m/012ndj;Fire engine, fire truck (siren);wav_samples_youtube/unbal;LGWSVZas5eQ;..\data\wav_samples_youtube\unbal\wav\vidLGWSVZas5eQ.wav
97516;322;/m/03j1ly;Emergency vehicle;wav_samples_youtube/unbal;LGWSVZas5eQ;..\data\wav_samples_youtube\unbal\wav\vidLGWSVZas5eQ.wav
97517;318;/m/05x_td;Air horn, truck horn;wav_samples_youtube/unbal;LGWSVZas5eQ;..\data\wav_samples_youtube\unbal\wav\vidLGWSVZas5eQ.wav
97518;316;/m/07r04;Truck;wav_samples_youtube/unbal;LGWSVZas5eQ;..\data\wav_samples_youtube\unbal\wav\vidLGWSVZas5eQ.wav
97529;307;/m/0k4j;Car;wav_samples_youtube/unbal;Lgx6HD7fd10;..\data\wav_samples_youtube\unbal\wav\vidLgx6HD7fd10.wav
97530;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;Lgx6HD7fd10;..\data\wav_samples_youtube\unbal\wav\vidLgx6HD7fd10.wav
97533;348;/t/dd00066;Medium engine (mid frequency);wav_samples_youtube/unbal;lGxZq1SCZDI;..\data\wav_samples_youtube\unbal\wav\vidlGxZq1SCZDI.wav
97543;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/unbal;LH8Gy8s-IsA;..\data\wav_samples_youtube\unbal\wav\vidLH8Gy8s-IsA.wav
97544;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;LHbaSekUUUU;..\data\wav_samples_youtube\unbal\wav\vidLHbaSekUUUU.wav
97553;347;/m/01j4z9;Chainsaw;wav_samples_youtube/unbal;LHCCOsCIGSc;..\data\wav_samples_youtube\unbal\wav\vidLHCCOsCIGSc.wav
97575;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/unbal;LHlztEyUy4c;..\data\wav_samples_youtube\unbal\wav\vidLHlztEyUy4c.wav
97577;316;/m/07r04;Truck;wav_samples_youtube/unbal;LhMSb4yzQx4;..\data\wav_samples_youtube\unbal\wav\vidLhMSb4yzQx4.wav
97592;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;LhR3QbRh1Qg;..\data\wav_samples_youtube\unbal\wav\vidLhR3QbRh1Qg.wav
97595;316;/m/07r04;Truck;wav_samples_youtube/unbal;lhrWS-iwUcQ;..\data\wav_samples_youtube\unbal\wav\vidlhrWS-iwUcQ.wav
97605;325;/m/012ndj;Fire engine, fire truck (siren);wav_samples_youtube/unbal;LHWv2UZABpE;..\data\wav_samples_youtube\unbal\wav\vidLHWv2UZABpE.wav
97606;316;/m/07r04;Truck;wav_samples_youtube/unbal;LHWv2UZABpE;..\data\wav_samples_youtube\unbal\wav\vidLHWv2UZABpE.wav
97607;316;/m/07r04;Truck;wav_samples_youtube/unbal;LHxd8TQv0D0;..\data\wav_samples_youtube\unbal\wav\vidLHxd8TQv0D0.wav
97611;307;/m/0k4j;Car;wav_samples_youtube/unbal;LhxJYdsCJrY;..\data\wav_samples_youtube\unbal\wav\vidLhxJYdsCJrY.wav
97612;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;LhxJYdsCJrY;..\data\wav_samples_youtube\unbal\wav\vidLhxJYdsCJrY.wav
97617;339;/m/09ct_;Helicopter;wav_samples_youtube/unbal;lhYpLzQUmM0;..\data\wav_samples_youtube\unbal\wav\vidlhYpLzQUmM0.wav
97629;316;/m/07r04;Truck;wav_samples_youtube/unbal;li6QMG8fdWU;..\data\wav_samples_youtube\unbal\wav\vidli6QMG8fdWU.wav
97634;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/unbal;lI7YZ-v6bBc;..\data\wav_samples_youtube\unbal\wav\vidlI7YZ-v6bBc.wav
97639;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/unbal;LICArZQkiDY;..\data\wav_samples_youtube\unbal\wav\vidLICArZQkiDY.wav
97640;316;/m/07r04;Truck;wav_samples_youtube/unbal;LIdr9uLLACk;..\data\wav_samples_youtube\unbal\wav\vidLIdr9uLLACk.wav
97645;347;/m/01j4z9;Chainsaw;wav_samples_youtube/unbal;lieV4tZybdI;..\data\wav_samples_youtube\unbal\wav\vidlieV4tZybdI.wav
97647;424;/m/0_ksk;Power tool;wav_samples_youtube/unbal;lieV4tZybdI;..\data\wav_samples_youtube\unbal\wav\vidlieV4tZybdI.wav
97654;339;/m/09ct_;Helicopter;wav_samples_youtube/unbal;lIkdqKoKM3U;..\data\wav_samples_youtube\unbal\wav\vidlIkdqKoKM3U.wav
97657;339;/m/09ct_;Helicopter;wav_samples_youtube/unbal;LikF90YZ00U;..\data\wav_samples_youtube\unbal\wav\vidLikF90YZ00U.wav
97664;316;/m/07r04;Truck;wav_samples_youtube/unbal;LiL0OWjc2KU;..\data\wav_samples_youtube\unbal\wav\vidLiL0OWjc2KU.wav
97666;339;/m/09ct_;Helicopter;wav_samples_youtube/unbal;lILr210WcuY;..\data\wav_samples_youtube\unbal\wav\vidlILr210WcuY.wav
97676;72;/m/0jbk;Animal;wav_samples_youtube/unbal;LIRLL5II1EA;..\data\wav_samples_youtube\unbal\wav\vidLIRLL5II1EA.wav
97680;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;litbAPk-BEE;..\data\wav_samples_youtube\unbal\wav\vidlitbAPk-BEE.wav
97689;347;/m/01j4z9;Chainsaw;wav_samples_youtube/unbal;LIwpkjgni7I;..\data\wav_samples_youtube\unbal\wav\vidLIwpkjgni7I.wav
97699;316;/m/07r04;Truck;wav_samples_youtube/unbal;lj3xietGMjw;..\data\wav_samples_youtube\unbal\wav\vidlj3xietGMjw.wav
97701;308;/m/0912c9;Vehicle horn, car horn, honking;wav_samples_youtube/unbal;lj3xietGMjw;..\data\wav_samples_youtube\unbal\wav\vidlj3xietGMjw.wav
97703;307;/m/0k4j;Car;wav_samples_youtube/unbal;lj3xietGMjw;..\data\wav_samples_youtube\unbal\wav\vidlj3xietGMjw.wav
97704;316;/m/07r04;Truck;wav_samples_youtube/unbal;lJ4L3DPx2ck;..\data\wav_samples_youtube\unbal\wav\vidlJ4L3DPx2ck.wav
97726;307;/m/0k4j;Car;wav_samples_youtube/unbal;LjEInr_Meeo;..\data\wav_samples_youtube\unbal\wav\vidLjEInr_Meeo.wav
97727;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;LjEInr_Meeo;..\data\wav_samples_youtube\unbal\wav\vidLjEInr_Meeo.wav
97729;316;/m/07r04;Truck;wav_samples_youtube/unbal;ljephADBB6o;..\data\wav_samples_youtube\unbal\wav\vidljephADBB6o.wav
97731;307;/m/0k4j;Car;wav_samples_youtube/unbal;ljephADBB6o;..\data\wav_samples_youtube\unbal\wav\vidljephADBB6o.wav
97732;315;/m/0ltv;Race car, auto racing;wav_samples_youtube/unbal;ljephADBB6o;..\data\wav_samples_youtube\unbal\wav\vidljephADBB6o.wav
97734;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;LJg6hpfWByU;..\data\wav_samples_youtube\unbal\wav\vidLJg6hpfWByU.wav
97737;316;/m/07r04;Truck;wav_samples_youtube/unbal;lJHQoJt7zJ4;..\data\wav_samples_youtube\unbal\wav\vidlJHQoJt7zJ4.wav
97742;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/unbal;LJJZMPvmxvM;..\data\wav_samples_youtube\unbal\wav\vidLJJZMPvmxvM.wav
97754;316;/m/07r04;Truck;wav_samples_youtube/unbal;LjPH9nbBQl8;..\data\wav_samples_youtube\unbal\wav\vidLjPH9nbBQl8.wav
97760;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/unbal;LJQsgJ1otOg;..\data\wav_samples_youtube\unbal\wav\vidLJQsgJ1otOg.wav
97761;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;LJQT3xZl49w;..\data\wav_samples_youtube\unbal\wav\vidLJQT3xZl49w.wav
97766;325;/m/012ndj;Fire engine, fire truck (siren);wav_samples_youtube/unbal;lJSiHRjKdpw;..\data\wav_samples_youtube\unbal\wav\vidlJSiHRjKdpw.wav
97767;316;/m/07r04;Truck;wav_samples_youtube/unbal;lJSiHRjKdpw;..\data\wav_samples_youtube\unbal\wav\vidlJSiHRjKdpw.wav
97782;307;/m/0k4j;Car;wav_samples_youtube/unbal;lJXk82a7N8E;..\data\wav_samples_youtube\unbal\wav\vidlJXk82a7N8E.wav
97800;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/unbal;lkfWYqHt6WA;..\data\wav_samples_youtube\unbal\wav\vidlkfWYqHt6WA.wav
97804;339;/m/09ct_;Helicopter;wav_samples_youtube/unbal;lkHeLF9-8HA;..\data\wav_samples_youtube\unbal\wav\vidlkHeLF9-8HA.wav
97809;115;/m/0h0rv;Pigeon, dove;wav_samples_youtube/unbal;lKlBLFFsFZg;..\data\wav_samples_youtube\unbal\wav\vidlKlBLFFsFZg.wav
97810;72;/m/0jbk;Animal;wav_samples_youtube/unbal;lKlBLFFsFZg;..\data\wav_samples_youtube\unbal\wav\vidlKlBLFFsFZg.wav
97818;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/unbal;LKm1ciUfNY0;..\data\wav_samples_youtube\unbal\wav\vidLKm1ciUfNY0.wav
97820;316;/m/07r04;Truck;wav_samples_youtube/unbal;LKQDOiPXg2U;..\data\wav_samples_youtube\unbal\wav\vidLKQDOiPXg2U.wav
97823;348;/t/dd00066;Medium engine (mid frequency);wav_samples_youtube/unbal;LKQDOiPXg2U;..\data\wav_samples_youtube\unbal\wav\vidLKQDOiPXg2U.wav
97836;316;/m/07r04;Truck;wav_samples_youtube/unbal;LkWi2K1l3jQ;..\data\wav_samples_youtube\unbal\wav\vidLkWi2K1l3jQ.wav
97842;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;ll4eGO14VII;..\data\wav_samples_youtube\unbal\wav\vidll4eGO14VII.wav
97847;339;/m/09ct_;Helicopter;wav_samples_youtube/unbal;LLbDkUUyZts;..\data\wav_samples_youtube\unbal\wav\vidLLbDkUUyZts.wav
97857;307;/m/0k4j;Car;wav_samples_youtube/unbal;LLFttupRXJM;..\data\wav_samples_youtube\unbal\wav\vidLLFttupRXJM.wav
97858;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;LLFttupRXJM;..\data\wav_samples_youtube\unbal\wav\vidLLFttupRXJM.wav
97865;339;/m/09ct_;Helicopter;wav_samples_youtube/unbal;LljQ1bG1fOo;..\data\wav_samples_youtube\unbal\wav\vidLljQ1bG1fOo.wav
97868;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;LLLVidOV8f8;..\data\wav_samples_youtube\unbal\wav\vidLLLVidOV8f8.wav
97869;325;/m/012ndj;Fire engine, fire truck (siren);wav_samples_youtube/unbal;LLo5lmTdGGk;..\data\wav_samples_youtube\unbal\wav\vidLLo5lmTdGGk.wav
97870;322;/m/03j1ly;Emergency vehicle;wav_samples_youtube/unbal;LLo5lmTdGGk;..\data\wav_samples_youtube\unbal\wav\vidLLo5lmTdGGk.wav
97871;316;/m/07r04;Truck;wav_samples_youtube/unbal;LLo5lmTdGGk;..\data\wav_samples_youtube\unbal\wav\vidLLo5lmTdGGk.wav
97873;307;/m/0k4j;Car;wav_samples_youtube/unbal;LLo5lmTdGGk;..\data\wav_samples_youtube\unbal\wav\vidLLo5lmTdGGk.wav
97876;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;llolsKct5U4;..\data\wav_samples_youtube\unbal\wav\vidllolsKct5U4.wav
97883;325;/m/012ndj;Fire engine, fire truck (siren);wav_samples_youtube/unbal;lLR5A0A3730;..\data\wav_samples_youtube\unbal\wav\vidlLR5A0A3730.wav
97884;322;/m/03j1ly;Emergency vehicle;wav_samples_youtube/unbal;lLR5A0A3730;..\data\wav_samples_youtube\unbal\wav\vidlLR5A0A3730.wav
97885;316;/m/07r04;Truck;wav_samples_youtube/unbal;lLR5A0A3730;..\data\wav_samples_youtube\unbal\wav\vidlLR5A0A3730.wav
97897;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/unbal;lLy8qm4250Y;..\data\wav_samples_youtube\unbal\wav\vidlLy8qm4250Y.wav
97903;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/unbal;LmbfWROua60;..\data\wav_samples_youtube\unbal\wav\vidLmbfWROua60.wav
97907;316;/m/07r04;Truck;wav_samples_youtube/unbal;LmCbuPAuDRc;..\data\wav_samples_youtube\unbal\wav\vidLmCbuPAuDRc.wav
97910;349;/t/dd00067;Heavy engine (low frequency);wav_samples_youtube/unbal;LmCbuPAuDRc;..\data\wav_samples_youtube\unbal\wav\vidLmCbuPAuDRc.wav
97913;316;/m/07r04;Truck;wav_samples_youtube/unbal;LMF6dpVuJkc;..\data\wav_samples_youtube\unbal\wav\vidLMF6dpVuJkc.wav
97928;316;/m/07r04;Truck;wav_samples_youtube/unbal;lmIggMS9Hxg;..\data\wav_samples_youtube\unbal\wav\vidlmIggMS9Hxg.wav
97930;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/unbal;lMiNb3thwkQ;..\data\wav_samples_youtube\unbal\wav\vidlMiNb3thwkQ.wav
97931;316;/m/07r04;Truck;wav_samples_youtube/unbal;lMithToz704;..\data\wav_samples_youtube\unbal\wav\vidlMithToz704.wav
97934;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/unbal;LmjeTTLO56U;..\data\wav_samples_youtube\unbal\wav\vidLmjeTTLO56U.wav
97941;339;/m/09ct_;Helicopter;wav_samples_youtube/unbal;lmOBXLY5kNc;..\data\wav_samples_youtube\unbal\wav\vidlmOBXLY5kNc.wav
97948;347;/m/01j4z9;Chainsaw;wav_samples_youtube/unbal;lMpjNhi9khA;..\data\wav_samples_youtube\unbal\wav\vidlMpjNhi9khA.wav
97952;339;/m/09ct_;Helicopter;wav_samples_youtube/unbal;lmSgxskAcX8;..\data\wav_samples_youtube\unbal\wav\vidlmSgxskAcX8.wav
97959;316;/m/07r04;Truck;wav_samples_youtube/unbal;Ln0Hf_WA8TM;..\data\wav_samples_youtube\unbal\wav\vidLn0Hf_WA8TM.wav
97964;72;/m/0jbk;Animal;wav_samples_youtube/unbal;Ln3u5b_VEsE;..\data\wav_samples_youtube\unbal\wav\vidLn3u5b_VEsE.wav
97966;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/unbal;ln7P1bmMEfw;..\data\wav_samples_youtube\unbal\wav\vidln7P1bmMEfw.wav
97972;316;/m/07r04;Truck;wav_samples_youtube/unbal;lN8t-dpyko4;..\data\wav_samples_youtube\unbal\wav\vidlN8t-dpyko4.wav
97983;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/unbal;lNblolgZV0A;..\data\wav_samples_youtube\unbal\wav\vidlNblolgZV0A.wav
97985;339;/m/09ct_;Helicopter;wav_samples_youtube/unbal;LNegBF1TnSY;..\data\wav_samples_youtube\unbal\wav\vidLNegBF1TnSY.wav
97988;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;lNEQteJ3bHM;..\data\wav_samples_youtube\unbal\wav\vidlNEQteJ3bHM.wav
97990;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;lnfAqbWN9JU;..\data\wav_samples_youtube\unbal\wav\vidlnfAqbWN9JU.wav
97992;339;/m/09ct_;Helicopter;wav_samples_youtube/unbal;LNGPfZsCqKY;..\data\wav_samples_youtube\unbal\wav\vidLNGPfZsCqKY.wav
97993;316;/m/07r04;Truck;wav_samples_youtube/unbal;LNGSrES5vyI;..\data\wav_samples_youtube\unbal\wav\vidLNGSrES5vyI.wav
98003;339;/m/09ct_;Helicopter;wav_samples_youtube/unbal;lnM3PIfw2CQ;..\data\wav_samples_youtube\unbal\wav\vidlnM3PIfw2CQ.wav
98004;307;/m/0k4j;Car;wav_samples_youtube/unbal;lnM3PIfw2CQ;..\data\wav_samples_youtube\unbal\wav\vidlnM3PIfw2CQ.wav
98016;316;/m/07r04;Truck;wav_samples_youtube/unbal;Lnp0UlG_Ugg;..\data\wav_samples_youtube\unbal\wav\vidLnp0UlG_Ugg.wav
98026;307;/m/0k4j;Car;wav_samples_youtube/unbal;lNq4L2w-Klo;..\data\wav_samples_youtube\unbal\wav\vidlNq4L2w-Klo.wav
98032;316;/m/07r04;Truck;wav_samples_youtube/unbal;Lns99vPS6RI;..\data\wav_samples_youtube\unbal\wav\vidLns99vPS6RI.wav
98036;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/unbal;LNSNVGgawIw;..\data\wav_samples_youtube\unbal\wav\vidLNSNVGgawIw.wav
98039;74;/m/0bt9lr;Dog;wav_samples_youtube/unbal;LNTtmxYozNQ;..\data\wav_samples_youtube\unbal\wav\vidLNTtmxYozNQ.wav
98040;72;/m/0jbk;Animal;wav_samples_youtube/unbal;LNTtmxYozNQ;..\data\wav_samples_youtube\unbal\wav\vidLNTtmxYozNQ.wav
98044;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/unbal;lnv9BfabJmY;..\data\wav_samples_youtube\unbal\wav\vidlnv9BfabJmY.wav
98048;316;/m/07r04;Truck;wav_samples_youtube/unbal;LNvfEQ-tEI8;..\data\wav_samples_youtube\unbal\wav\vidLNvfEQ-tEI8.wav
98050;316;/m/07r04;Truck;wav_samples_youtube/unbal;lNWBO52_SLw;..\data\wav_samples_youtube\unbal\wav\vidlNWBO52_SLw.wav
98058;307;/m/0k4j;Car;wav_samples_youtube/unbal;lnXspaL6BYI;..\data\wav_samples_youtube\unbal\wav\vidlnXspaL6BYI.wav
98059;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;lnXspaL6BYI;..\data\wav_samples_youtube\unbal\wav\vidlnXspaL6BYI.wav
98074;339;/m/09ct_;Helicopter;wav_samples_youtube/unbal;Lo7sGHpICOE;..\data\wav_samples_youtube\unbal\wav\vidLo7sGHpICOE.wav
98082;347;/m/01j4z9;Chainsaw;wav_samples_youtube/unbal;lOdrlus0GNI;..\data\wav_samples_youtube\unbal\wav\vidlOdrlus0GNI.wav
98084;325;/m/012ndj;Fire engine, fire truck (siren);wav_samples_youtube/unbal;LOfmWBaODqs;..\data\wav_samples_youtube\unbal\wav\vidLOfmWBaODqs.wav
98085;316;/m/07r04;Truck;wav_samples_youtube/unbal;LOfmWBaODqs;..\data\wav_samples_youtube\unbal\wav\vidLOfmWBaODqs.wav
98088;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/unbal;log-H156Mr0;..\data\wav_samples_youtube\unbal\wav\vidlog-H156Mr0.wav
98095;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/unbal;LOhICxSMgok;..\data\wav_samples_youtube\unbal\wav\vidLOhICxSMgok.wav
98100;353;/m/07q2z82;Accelerating, revving, vroom;wav_samples_youtube/unbal;loj7JYdXD6I;..\data\wav_samples_youtube\unbal\wav\vidloj7JYdXD6I.wav
98109;72;/m/0jbk;Animal;wav_samples_youtube/unbal;lokni4Swshs;..\data\wav_samples_youtube\unbal\wav\vidlokni4Swshs.wav
98122;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/unbal;lOt8STSn8kA;..\data\wav_samples_youtube\unbal\wav\vidlOt8STSn8kA.wav
98124;347;/m/01j4z9;Chainsaw;wav_samples_youtube/unbal;LOTibagId-E;..\data\wav_samples_youtube\unbal\wav\vidLOTibagId-E.wav
98126;339;/m/09ct_;Helicopter;wav_samples_youtube/unbal;lOTz191Lqas;..\data\wav_samples_youtube\unbal\wav\vidlOTz191Lqas.wav
98130;316;/m/07r04;Truck;wav_samples_youtube/unbal;LoWKoi_5eY8;..\data\wav_samples_youtube\unbal\wav\vidLoWKoi_5eY8.wav
98147;316;/m/07r04;Truck;wav_samples_youtube/unbal;LOyUPcZ6y3M;..\data\wav_samples_youtube\unbal\wav\vidLOyUPcZ6y3M.wav
98150;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/unbal;lp0Msjt8jjQ;..\data\wav_samples_youtube\unbal\wav\vidlp0Msjt8jjQ.wav
98151;316;/m/07r04;Truck;wav_samples_youtube/unbal;LP1fKMKa10E;..\data\wav_samples_youtube\unbal\wav\vidLP1fKMKa10E.wav
98154;316;/m/07r04;Truck;wav_samples_youtube/unbal;LP1r5I5UG1s;..\data\wav_samples_youtube\unbal\wav\vidLP1r5I5UG1s.wav
98162;74;/m/0bt9lr;Dog;wav_samples_youtube/unbal;LP5zGaDkF1A;..\data\wav_samples_youtube\unbal\wav\vidLP5zGaDkF1A.wav
98163;72;/m/0jbk;Animal;wav_samples_youtube/unbal;LP5zGaDkF1A;..\data\wav_samples_youtube\unbal\wav\vidLP5zGaDkF1A.wav
98173;316;/m/07r04;Truck;wav_samples_youtube/unbal;lpgYBmuBKJU;..\data\wav_samples_youtube\unbal\wav\vidlpgYBmuBKJU.wav
98192;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/unbal;lPO1Sz0edg4;..\data\wav_samples_youtube\unbal\wav\vidlPO1Sz0edg4.wav
98208;353;/m/07q2z82;Accelerating, revving, vroom;wav_samples_youtube/unbal;lpx6ECvyAVQ;..\data\wav_samples_youtube\unbal\wav\vidlpx6ECvyAVQ.wav
98209;316;/m/07r04;Truck;wav_samples_youtube/unbal;lpx6ECvyAVQ;..\data\wav_samples_youtube\unbal\wav\vidlpx6ECvyAVQ.wav
98211;348;/t/dd00066;Medium engine (mid frequency);wav_samples_youtube/unbal;lpx6ECvyAVQ;..\data\wav_samples_youtube\unbal\wav\vidlpx6ECvyAVQ.wav
98214;339;/m/09ct_;Helicopter;wav_samples_youtube/unbal;lq46qo4jvR8;..\data\wav_samples_youtube\unbal\wav\vidlq46qo4jvR8.wav
98236;325;/m/012ndj;Fire engine, fire truck (siren);wav_samples_youtube/unbal;LqHpCV8tfmE;..\data\wav_samples_youtube\unbal\wav\vidLqHpCV8tfmE.wav
98237;322;/m/03j1ly;Emergency vehicle;wav_samples_youtube/unbal;LqHpCV8tfmE;..\data\wav_samples_youtube\unbal\wav\vidLqHpCV8tfmE.wav
98238;316;/m/07r04;Truck;wav_samples_youtube/unbal;LqHpCV8tfmE;..\data\wav_samples_youtube\unbal\wav\vidLqHpCV8tfmE.wav
98241;316;/m/07r04;Truck;wav_samples_youtube/unbal;LQhT0w2PYhg;..\data\wav_samples_youtube\unbal\wav\vidLQhT0w2PYhg.wav
98244;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/unbal;lqQ7PAiR4V0;..\data\wav_samples_youtube\unbal\wav\vidlqQ7PAiR4V0.wav
98246;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/unbal;lQQdWZ_AYxA;..\data\wav_samples_youtube\unbal\wav\vidlQQdWZ_AYxA.wav
98256;72;/m/0jbk;Animal;wav_samples_youtube/unbal;lqtIbhN6NoQ;..\data\wav_samples_youtube\unbal\wav\vidlqtIbhN6NoQ.wav
98259;316;/m/07r04;Truck;wav_samples_youtube/unbal;lqtX3POWXZw;..\data\wav_samples_youtube\unbal\wav\vidlqtX3POWXZw.wav
98262;348;/t/dd00066;Medium engine (mid frequency);wav_samples_youtube/unbal;lqtX3POWXZw;..\data\wav_samples_youtube\unbal\wav\vidlqtX3POWXZw.wav
98263;316;/m/07r04;Truck;wav_samples_youtube/unbal;lQtxR63tEcU;..\data\wav_samples_youtube\unbal\wav\vidlQtxR63tEcU.wav
98268;339;/m/09ct_;Helicopter;wav_samples_youtube/unbal;LQWIPR3Hd_Y;..\data\wav_samples_youtube\unbal\wav\vidLQWIPR3Hd_Y.wav
98271;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/unbal;LqwzKfUY2zM;..\data\wav_samples_youtube\unbal\wav\vidLqwzKfUY2zM.wav
98281;318;/m/05x_td;Air horn, truck horn;wav_samples_youtube/unbal;Lr-W4PpMAcw;..\data\wav_samples_youtube\unbal\wav\vidLr-W4PpMAcw.wav
98283;316;/m/07r04;Truck;wav_samples_youtube/unbal;Lr-W4PpMAcw;..\data\wav_samples_youtube\unbal\wav\vidLr-W4PpMAcw.wav
98286;347;/m/01j4z9;Chainsaw;wav_samples_youtube/unbal;lRCal6f_fWY;..\data\wav_samples_youtube\unbal\wav\vidlRCal6f_fWY.wav
98303;316;/m/07r04;Truck;wav_samples_youtube/unbal;LrfDzLOMG3s;..\data\wav_samples_youtube\unbal\wav\vidLrfDzLOMG3s.wav
98306;339;/m/09ct_;Helicopter;wav_samples_youtube/unbal;lrFzRnX8Qz4;..\data\wav_samples_youtube\unbal\wav\vidlrFzRnX8Qz4.wav
98309;339;/m/09ct_;Helicopter;wav_samples_youtube/unbal;lrKGCtSsAkA;..\data\wav_samples_youtube\unbal\wav\vidlrKGCtSsAkA.wav
98310;316;/m/07r04;Truck;wav_samples_youtube/unbal;lROzXhm20b0;..\data\wav_samples_youtube\unbal\wav\vidlROzXhm20b0.wav
98315;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;LRp3nbWrXg0;..\data\wav_samples_youtube\unbal\wav\vidLRp3nbWrXg0.wav
98322;339;/m/09ct_;Helicopter;wav_samples_youtube/unbal;LrqJuXynKI0;..\data\wav_samples_youtube\unbal\wav\vidLrqJuXynKI0.wav
98323;316;/m/07r04;Truck;wav_samples_youtube/unbal;lRQTCZl_6LY;..\data\wav_samples_youtube\unbal\wav\vidlRQTCZl_6LY.wav
98327;307;/m/0k4j;Car;wav_samples_youtube/unbal;lrRj2izekOc;..\data\wav_samples_youtube\unbal\wav\vidlrRj2izekOc.wav
98328;315;/m/0ltv;Race car, auto racing;wav_samples_youtube/unbal;lrRj2izekOc;..\data\wav_samples_youtube\unbal\wav\vidlrRj2izekOc.wav
98329;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;lrRj2izekOc;..\data\wav_samples_youtube\unbal\wav\vidlrRj2izekOc.wav
98339;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/unbal;lrUgc5Wo5pc;..\data\wav_samples_youtube\unbal\wav\vidlrUgc5Wo5pc.wav
98366;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/unbal;Lr_FRJ01OPE;..\data\wav_samples_youtube\unbal\wav\vidLr_FRJ01OPE.wav
98367;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;lS1wstV1jsQ;..\data\wav_samples_youtube\unbal\wav\vidlS1wstV1jsQ.wav
98380;316;/m/07r04;Truck;wav_samples_youtube/unbal;LSdbourzS0c;..\data\wav_samples_youtube\unbal\wav\vidLSdbourzS0c.wav
98386;316;/m/07r04;Truck;wav_samples_youtube/unbal;lSID-1zNAdk;..\data\wav_samples_youtube\unbal\wav\vidlSID-1zNAdk.wav
98399;316;/m/07r04;Truck;wav_samples_youtube/unbal;lSNG9WDeSmI;..\data\wav_samples_youtube\unbal\wav\vidlSNG9WDeSmI.wav
98405;325;/m/012ndj;Fire engine, fire truck (siren);wav_samples_youtube/unbal;lsPU2eEzxTY;..\data\wav_samples_youtube\unbal\wav\vidlsPU2eEzxTY.wav
98406;316;/m/07r04;Truck;wav_samples_youtube/unbal;lsPU2eEzxTY;..\data\wav_samples_youtube\unbal\wav\vidlsPU2eEzxTY.wav
98413;339;/m/09ct_;Helicopter;wav_samples_youtube/unbal;lsroZ_3C7Yo;..\data\wav_samples_youtube\unbal\wav\vidlsroZ_3C7Yo.wav
98415;339;/m/09ct_;Helicopter;wav_samples_youtube/unbal;lSryZwORAm8;..\data\wav_samples_youtube\unbal\wav\vidlSryZwORAm8.wav
